Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12869.0,682,1,337.66999999999996,1,1,2,112,Lost
12870.0,366,4,1647.15,2,3,4,234,Lost
12871.0,84,3,744.02,3,3,3,333,Loyal
12872.0,327,13,3678.34,2,5,5,255,Lost
12873.0,282,3,2027.3,2,3,4,234,Lost
12874.0,385,3,933.42,2,3,3,233,Lost
12875.0,143,5,1356.99,3,3,4,334,Loyal
12876.0,58,5,4068.59,4,3,5,435,Loyal
12877.0,4,20,2955.17,5,5,5,555,Loyal
12878.0,18,3,841.64,5,3,3,533,Loyal
12879.0,45,4,552.5699999999999,4,3,2,432,Loyal
12880.0,382,2,640.13,2,2,3,223,Lost
12881.0,276,1,298.0,2,1,2,212,Lost
12882.0,9,2,1463.04,5,2,4,524,Loyal
12883.0,25,4,703.47,4,3,3,433,Loyal
12884.0,88,1,309.05,3,1,2,312,Loyal
12885.0,63,4,1158.27,3,3,3,333,Loyal
12886.0,68,3,1351.09,3,3,4,334,Loyal
12887.0,384,1,222.4,2,1,1,211,Lost
12888.0,214,4,313.77,2,3,2,232,Loyal
12889.0,381,6,365.66,2,4,2,242,Lost
12890.0,24,2,717.27,4,2,3,423,Loyal
12891.0,186,12,819.5,3,5,3,353,Loyal
12892.0,397,1,263.38,2,1,2,212,Lost
12893.0,31,1,188.14,4,1,1,411,Loyal
12894.0,575,1,157.35,1,1,1,111,Lost
12895.0,42,3,347.3,4,3,2,432,Loyal
12896.0,731,1,-29.75,1,1,1,111,Lost
12897.0,205,4,514.25,2,3,2,232,Loyal
12898.0,464,2,310.96000000000004,1,2,2,122,Lost
12899.0,414,1,366.4,2,1,2,212,Lost
12900.0,422,1,340.33,1,1,2,112,Lost
12901.0,9,36,16293.1,5,5,5,555,Loyal
12902.0,265,1,138.68,2,1,1,211,Lost
12903.0,429,1,833.53,1,1,3,113,Lost
12904.0,18,2,509.58,5,2,2,522,Loyal
12905.0,577,3,1011.82,1,3,3,133,Lost
12906.0,12,5,2919.81,5,3,5,535,Loyal
12907.0,396,3,440.36,2,3,2,232,Lost
12908.0,59,7,1272.0,3,4,4,344,Loyal
12909.0,40,13,3034.77,4,5,5,455,Loyal
12910.0,23,14,5747.02,4,5,5,455,Loyal
12911.0,552,1,1680.47,1,1,4,114,Lost
12912.0,3,5,1662.3,5,3,4,534,Loyal
12913.0,5,13,6700.860000000001,5,5,5,555,Loyal
12914.0,401,1,223.98,2,1,1,211,Lost
12915.0,149,8,1084.85,3,4,3,343,Loyal
12916.0,139,8,4630.22,3,4,5,345,Loyal
12917.0,128,8,4329.5,3,4,5,345,Loyal
12918.0,626,3,-10953.5,1,3,1,131,Lost
12919.0,8,8,1301.44,5,4,4,544,Loyal
12920.0,17,4,488.09000000000003,5,3,2,532,Loyal
12921.0,4,103,34639.45,5,5,5,555,Champions
12922.0,161,1,405.38,3,1,2,312,Loyal
12923.0,64,3,789.87,3,3,3,333,Loyal
12924.0,88,14,2423.15,3,5,4,354,Loyal
12925.0,5,3,729.3299999999999,5,3,3,533,Loyal
12926.0,411,4,1548.46,2,3,4,234,Lost
12927.0,395,1,197.31,2,1,1,211,Lost
12928.0,35,12,4304.89,4,5,5,455,Loyal
12929.0,122,2,105.1,3,2,1,321,Loyal
12930.0,78,4,409.9,3,3,2,332,Loyal
12931.0,22,71,71299.67,4,5,5,455,Champions
12932.0,539,8,1698.56,1,4,4,144,Lost
12933.0,24,11,1627.28,4,5,4,454,Loyal
12934.0,737,1,181.65,1,1,1,111,Lost
12935.0,2,19,4182.01,5,5,5,555,Loyal
12936.0,17,5,1012.9,5,3,3,533,Loyal
12937.0,15,9,3097.61,5,4,5,545,Loyal
12938.0,26,1,114.14,4,1,1,411,Loyal
12939.0,64,20,25264.8,3,5,5,355,Loyal
12940.0,46,4,876.29,4,3,3,433,Loyal
12941.0,724,1,377.49,1,1,2,112,Lost
12942.0,131,3,942.65,3,3,3,333,Loyal
12943.0,301,4,489.0,2,3,2,232,Lost
12944.0,36,2,604.51,4,2,3,423,Loyal
12945.0,288,2,900.11,2,2,3,223,Lost
12946.0,437,1,324.45,1,1,2,112,Lost
12947.0,144,11,1711.33,3,5,4,354,Loyal
12948.0,16,10,2306.18,5,4,4,544,Loyal
12949.0,31,28,15391.0,4,5,5,455,Loyal
12950.0,2,3,1843.0,5,3,4,534,Loyal
12951.0,9,20,3164.42,5,5,5,555,Loyal
12952.0,6,5,1382.8400000000001,5,3,4,534,Loyal
12953.0,10,2,828.8100000000001,5,2,3,523,Loyal
12954.0,639,1,162.45,1,1,1,111,Lost
12955.0,1,14,4734.26,5,5,5,555,Loyal
12956.0,306,4,521.89,2,3,2,232,Lost
12957.0,4,21,8628.42,5,5,5,555,Loyal
12958.0,400,2,539.49,2,2,2,222,Lost
12959.0,484,2,133.35,1,2,1,121,Lost
12960.0,414,4,1322.07,2,3,4,234,Lost
12961.0,379,1,211.99,2,1,1,211,Lost
12962.0,7,2,266.39,5,2,2,522,Loyal
12963.0,8,14,3512.79,5,5,5,555,Loyal
12964.0,437,1,132.24,1,1,1,111,Lost
12965.0,89,1,771.91,3,1,3,313,Loyal
12966.0,10,1,160.18,5,1,1,511,Loyal
12967.0,3,5,3840.77,5,3,5,535,Loyal
12968.0,112,1,135.95,3,1,1,311,Loyal
12969.0,603,1,122.45,1,1,1,111,Lost
12970.0,7,10,1524.97,5,4,4,544,Loyal
12971.0,4,120,15482.74,5,5,5,555,Champions
12972.0,414,6,1115.95,2,4,3,243,Lost
12973.0,414,1,385.55,2,1,2,212,Lost
12974.0,198,2,408.95,2,2,2,222,Loyal
12975.0,430,8,1993.99,1,4,4,144,Lost
12976.0,212,8,3156.38,2,4,5,245,Loyal
12977.0,156,4,517.63,3,3,2,332,Loyal
12978.0,385,6,2496.07,2,4,4,244,Lost
12979.0,729,2,479.53999999999996,1,2,2,122,Lost
12980.0,156,26,15909.390000000001,3,5,5,355,Loyal
12981.0,30,2,372.21999999999997,4,2,2,422,Loyal
12982.0,240,17,2562.12,2,5,4,254,Loyal
12983.0,598,1,490.08000000000004,1,1,2,112,Lost
12984.0,19,1,97.5,4,1,1,411,Loyal
12985.0,1,3,1215.6200000000001,5,3,4,534,Loyal
12986.0,403,12,1991.5900000000001,2,5,4,254,Lost
12987.0,74,6,1298.51,3,4,4,344,Loyal
12988.0,292,1,535.32,2,1,2,212,Lost
12989.0,3,39,12846.8,5,5,5,555,Loyal
12990.0,31,7,955.5,4,4,3,443,Loyal
12991.0,23,3,764.82,4,3,3,433,Loyal
12992.0,725,1,93.35000000000001,1,1,1,111,Lost
12993.0,23,10,1191.26,4,4,4,444,Loyal
12994.0,4,5,902.22,5,3,3,533,Loyal
12995.0,78,2,200.72,3,2,1,321,Loyal
12996.0,376,1,355.5,2,1,2,212,Lost
12997.0,22,16,2065.11,4,5,4,454,Loyal
12998.0,493,4,897.38,1,3,3,133,Lost
12999.0,196,3,455.88,2,3,2,232,Loyal
13000.0,107,5,965.0,3,3,3,333,Loyal
13001.0,4,37,24136.05,5,5,5,555,Loyal
13002.0,318,3,414.13,2,3,2,232,Lost
13003.0,106,3,149.05,3,3,1,331,Loyal
13004.0,12,46,11143.99,5,5,5,555,Loyal
13005.0,174,6,935.03,3,4,3,343,Loyal
13006.0,56,1,81.57,4,1,1,411,Loyal
13007.0,580,1,175.25,1,1,1,111,Lost
13008.0,323,7,543.28,2,4,2,242,Lost
13009.0,673,1,234.0,1,1,1,111,Lost
13010.0,374,2,330.12,2,2,2,222,Lost
13011.0,372,1,101.10000000000001,2,1,1,211,Lost
13012.0,9,15,2591.1800000000003,5,5,4,554,Loyal
13013.0,1,31,12601.82,5,5,5,555,Loyal
13014.0,3,18,5220.83,5,5,5,555,Loyal
13015.0,53,14,6465.72,4,5,5,455,Loyal
13016.0,73,3,789.89,3,3,3,333,Loyal
13017.0,7,1,204.0,5,1,1,511,Loyal
13018.0,16,37,9742.81,5,5,5,555,Loyal
13019.0,379,8,1212.95,2,4,4,244,Lost
13020.0,548,5,606.96,1,3,3,133,Lost
13021.0,4,24,4786.38,5,5,5,555,Loyal
13022.0,430,1,65.3,1,1,1,111,Lost
13023.0,64,3,1449.03,3,3,4,334,Loyal
13024.0,464,3,535.42,1,3,2,132,Lost
13025.0,732,1,323.39,1,1,2,112,Lost
13026.0,1,13,1690.12,5,5,4,554,Loyal
13027.0,114,23,17148.0,3,5,5,355,Loyal
13028.0,23,3,659.68,4,3,3,433,Loyal
13029.0,31,5,1927.3,4,3,4,434,Loyal
13030.0,11,2,1227.22,5,2,4,524,Loyal
13031.0,407,5,3419.27,2,3,5,235,Lost
13032.0,39,11,2817.59,4,5,4,454,Loyal
13033.0,357,2,220.55,2,2,1,221,Lost
13034.0,55,3,922.68,4,3,3,433,Loyal
13035.0,58,4,1328.95,4,3,4,434,Loyal
13036.0,685,1,307.1,1,1,2,112,Lost
13037.0,138,16,3842.55,3,5,5,355,Loyal
13038.0,80,3,908.46,3,3,3,333,Loyal
13039.0,584,4,1010.73,1,3,3,133,Lost
13040.0,9,2,676.99,5,2,3,523,Loyal
13041.0,451,4,799.13,1,3,3,133,Lost
13042.0,584,4,1522.79,1,3,4,134,Lost
13043.0,254,2,471.57,2,2,2,222,Loyal
13044.0,291,13,4824.2,2,5,5,255,Lost
13045.0,99,3,808.92,3,3,3,333,Loyal
13046.0,31,3,949.25,4,3,3,433,Loyal
13047.0,32,42,8466.72,4,5,5,455,Loyal
13048.0,14,13,4035.16,5,5,5,555,Loyal
13049.0,64,5,1384.14,3,3,4,334,Loyal
13050.0,9,57,11822.44,5,5,5,555,Loyal
13051.0,579,2,155.8,1,2,1,121,Lost
13052.0,212,7,3168.53,2,4,5,245,Loyal
13053.0,622,1,127.65,1,1,1,111,Lost
13054.0,682,1,-14.0,1,1,1,111,Lost
13055.0,64,6,2292.5099999999998,3,4,4,344,Loyal
13056.0,551,1,209.48,1,1,1,111,Lost
13057.0,530,4,540.74,1,3,2,132,Lost
13058.0,25,3,271.40000000000003,4,3,2,432,Loyal
13059.0,250,12,2272.62,2,5,4,254,Loyal
13060.0,254,1,307.53,2,1,2,212,Lost
13061.0,72,1,248.61,3,1,1,311,Loyal
13062.0,191,1,346.98,2,1,2,212,Loyal
13063.0,481,1,188.4,1,1,1,111,Lost
13064.0,13,6,1680.74,5,4,4,544,Loyal
13065.0,373,6,1255.96,2,4,4,244,Lost
13066.0,24,3,430.9,4,3,2,432,Loyal
13067.0,82,3,508.51,3,3,2,332,Loyal
13068.0,10,2,344.0,5,2,2,522,Loyal
13069.0,1,42,8747.47,5,5,5,555,Loyal
13070.0,192,5,743.9,2,3,3,233,Loyal
13071.0,612,1,129.22,1,1,1,111,Lost
13072.0,267,1,177.15,2,1,1,211,Lost
13073.0,411,2,418.08,2,2,2,222,Lost
13074.0,511,5,1362.8400000000001,1,3,4,134,Lost
13075.0,130,1,919.61,3,1,3,313,Loyal
13076.0,458,1,135.4,1,1,1,111,Lost
13077.0,1,14,3040.17,5,5,5,555,Loyal
13078.0,1,95,28883.83,5,5,5,555,Champions
13079.0,4,6,419.18,5,4,2,542,Loyal
13080.0,179,5,260.83,3,3,2,332,Loyal
13081.0,1,44,58328.15,5,5,5,555,Loyal
13082.0,126,25,7268.92,3,5,5,355,Loyal
13083.0,4,3,395.43,5,3,2,532,Loyal
13084.0,488,2,116.44999999999999,1,2,1,121,Lost
13085.0,158,10,1459.46,3,4,4,344,Loyal
13086.0,383,1,439.33000000000004,2,1,2,212,Lost
13087.0,726,1,313.64,1,1,2,112,Lost
13088.0,417,1,236.11,1,1,1,111,Lost
13089.0,3,247,113214.19,5,5,5,555,Champions
13090.0,9,30,13771.28,5,5,5,555,Loyal
13091.0,21,6,-130.21999999999997,4,4,1,441,Loyal
13092.0,71,15,2007.33,3,5,4,354,Loyal
13093.0,267,88,54073.729999999996,2,5,5,255,Champions
13094.0,21,17,2214.6600000000003,4,5,4,454,Loyal
13095.0,71,1,74.39999999999999,3,1,1,311,Loyal
13096.0,394,1,419.70000000000005,2,1,2,212,Lost
13097.0,33,40,12861.73,4,5,5,455,Loyal
13098.0,1,41,28658.88,5,5,5,555,Loyal
13099.0,99,1,207.35999999999999,3,1,1,311,Loyal
13100.0,625,1,-1598.67,1,1,1,111,Lost
13101.0,234,4,695.4,2,3,3,233,Loyal
13102.0,1,42,11440.12,5,5,5,555,Loyal
13103.0,40,3,709.64,4,3,3,433,Loyal
13104.0,3,9,1709.1,5,4,4,544,Loyal
13105.0,436,1,72.0,1,1,1,111,Lost
13106.0,129,3,586.46,3,3,3,333,Loyal
13107.0,44,15,5109.62,4,5,5,455,Loyal
13108.0,373,2,1098.52,2,2,3,223,Lost
13109.0,3,7,1107.58,5,4,3,543,Loyal
13110.0,31,14,2896.17,4,5,5,455,Loyal
13111.0,719,1,321.88000000000005,1,1,2,112,Lost
13112.0,541,3,-5.44,1,3,1,131,Lost
13113.0,1,60,16600.25,5,5,5,555,Loyal
13114.0,731,1,234.38,1,1,1,111,Lost
13115.0,9,23,5374.45,5,5,5,555,Loyal
13116.0,117,2,485.19,3,2,2,322,Loyal
13117.0,22,19,2642.11,4,5,4,454,Loyal
13118.0,20,12,2334.1,4,5,4,454,Loyal
13119.0,669,1,134.9,1,1,1,111,Lost
13120.0,239,1,30.599999999999998,2,1,1,211,Loyal
13121.0,269,2,254.73,2,2,1,221,Lost
13122.0,94,2,922.39,3,2,3,323,Loyal
13123.0,473,2,506.75,1,2,2,122,Lost
13124.0,90,4,4782.45,3,3,5,335,Loyal
13125.0,524,1,158.57,1,1,1,111,Lost
13126.0,5,19,3902.47,5,5,5,555,Loyal
13127.0,78,1,259.17,3,1,1,311,Loyal
13128.0,631,1,263.5,1,1,2,112,Lost
13129.0,452,2,233.25,1,2,1,121,Lost
13130.0,94,1,64.0,3,1,1,311,Loyal
13131.0,23,8,3279.77,4,4,5,445,Loyal
13132.0,262,1,77.3,2,1,1,211,Lost
13133.0,274,3,200.45000000000002,2,3,1,231,Lost
13134.0,73,9,2422.28,3,4,4,344,Loyal
13135.0,197,2,3371.45,2,2,5,225,Loyal
13136.0,50,24,6077.8,4,5,5,455,Loyal
13137.0,11,17,7667.37,5,5,5,555,Loyal
13138.0,22,8,1454.49,4,4,4,444,Loyal
13139.0,16,9,8193.83,5,4,5,545,Loyal
13140.0,108,5,1215.68,3,3,4,334,Loyal
13141.0,85,21,7536.63,3,5,5,355,Loyal
13142.0,19,1,307.09,4,1,2,412,Loyal
13143.0,582,2,399.2,1,2,2,122,Lost
13144.0,333,2,135.35,2,2,1,221,Lost
13145.0,40,8,1419.77,4,4,4,444,Loyal
13146.0,26,1,228.91,4,1,1,411,Loyal
13147.0,10,4,712.8000000000001,5,3,3,533,Loyal
13148.0,29,36,8123.6,4,5,5,455,Loyal
13149.0,14,4,1676.06,5,3,4,534,Loyal
13150.0,471,4,435.02,1,3,2,132,Lost
13151.0,203,5,2511.69,2,3,4,234,Loyal
13152.0,417,9,2114.98,1,4,4,144,Lost
13153.0,6,1,486.22,5,1,2,512,Loyal
13154.0,144,5,997.4300000000001,3,3,3,333,Loyal
13155.0,33,6,1750.18,4,4,4,444,Loyal
13156.0,385,3,1586.54,2,3,4,234,Lost
13157.0,49,10,5667.71,4,4,5,445,Loyal
13158.0,95,5,1508.18,3,3,4,334,Loyal
13159.0,9,5,1379.75,5,3,4,534,Loyal
13160.0,22,1,91.8,4,1,1,411,Loyal
13161.0,313,2,478.88,2,2,2,222,Lost
13162.0,122,19,9116.94,3,5,5,355,Loyal
13163.0,610,2,0.0,1,2,1,121,Lost
13164.0,569,3,297.46000000000004,1,3,2,132,Lost
13165.0,46,3,1451.16,4,3,4,434,Loyal
13166.0,282,3,881.68,2,3,3,233,Lost
13167.0,19,5,1125.15,4,3,3,433,Loyal
13168.0,36,6,1866.26,4,4,4,444,Loyal
13169.0,64,3,840.08,3,3,3,333,Loyal
13170.0,27,1,116.00999999999999,4,1,1,411,Loyal
13171.0,8,5,426.81,5,3,2,532,Loyal
13172.0,400,1,69.6,2,1,1,211,Lost
13173.0,4,13,2620.5,5,5,4,554,Loyal
13174.0,16,12,9494.84,5,5,5,555,Loyal
13175.0,554,4,793.1,1,3,3,133,Lost
13176.0,46,1,492.84,4,1,2,412,Loyal
13177.0,65,2,512.2,3,2,2,322,Loyal
13178.0,26,25,13997.89,4,5,5,455,Loyal
13179.0,619,1,572.3100000000001,1,1,2,112,Lost
13180.0,607,1,86.10000000000001,1,1,1,111,Lost
13181.0,381,1,359.69,2,1,2,212,Lost
13182.0,45,1,121.18,4,1,1,411,Loyal
13183.0,8,18,7010.88,5,5,5,555,Loyal
13184.0,15,12,1648.79,5,5,4,554,Loyal
13185.0,268,1,71.4,2,1,1,211,Lost
13186.0,40,5,1539.69,4,3,4,434,Loyal
13187.0,337,5,348.31,2,3,2,232,Lost
13188.0,11,1,114.60000000000001,5,1,1,511,Loyal
13189.0,19,2,260.68,4,2,2,422,Loyal
13190.0,544,4,518.76,1,3,2,132,Lost
13191.0,658,1,164.69,1,1,1,111,Lost
13192.0,95,8,2544.53,3,4,4,344,Loyal
13193.0,61,1,117.88,3,1,1,311,Loyal
13194.0,136,2,472.78,3,2,2,322,Loyal
13195.0,414,1,172.38,2,1,1,211,Lost
13196.0,11,8,3059.64,5,4,5,545,Loyal
13197.0,610,1,373.01000000000005,1,1,2,112,Lost
13198.0,10,12,4912.28,5,5,5,555,Loyal
13199.0,4,69,16404.98,5,5,5,555,Loyal
13200.0,19,4,870.09,4,3,3,433,Loyal
13201.0,502,4,1240.6100000000001,1,3,4,134,Lost
13202.0,379,8,1571.35,2,4,4,244,Lost
13203.0,10,11,2630.55,5,5,4,554,Loyal
13204.0,731,1,966.6600000000001,1,1,3,113,Lost
13205.0,443,1,2803.2,1,1,4,114,Lost
13206.0,400,15,8280.13,2,5,5,255,Lost
13207.0,15,4,535.86,5,3,2,532,Loyal
13208.0,59,10,1970.5,3,4,4,344,Loyal
13209.0,30,16,8438.06,4,5,5,455,Loyal
13210.0,94,1,353.48,3,1,2,312,Loyal
13211.0,10,12,2706.87,5,5,4,554,Loyal
13212.0,9,4,780.58,5,3,3,533,Loyal
13213.0,57,14,3834.62,4,5,5,455,Loyal
13214.0,418,7,3264.23,1,4,5,145,Lost
13215.0,402,1,81.6,2,1,1,211,Lost
13216.0,268,1,333.74,2,1,2,212,Lost
13217.0,122,6,266.12,3,4,2,342,Loyal
13218.0,127,1,62.63999999999999,3,1,1,311,Loyal
13219.0,618,1,76.23,1,1,1,111,Lost
13220.0,78,5,1336.0900000000001,3,3,4,334,Loyal
13221.0,240,2,847.41,2,2,3,223,Loyal
13222.0,577,1,88.5,1,1,1,111,Lost
13223.0,200,6,969.1200000000001,2,4,3,243,Loyal
13224.0,60,3,2150.85,3,3,4,334,Loyal
13225.0,3,17,15879.27,5,5,5,555,Loyal
13226.0,273,2,312.46,2,2,2,222,Lost
13227.0,202,1,257.7,2,1,1,211,Loyal
13228.0,81,1,358.0,3,1,2,312,Loyal
13229.0,226,1,160.95,2,1,1,211,Loyal
13230.0,4,31,6317.22,5,5,5,555,Loyal
13231.0,546,1,-355.2,1,1,1,111,Lost
13232.0,13,7,1357.6,5,4,4,544,Loyal
13233.0,74,4,1176.46,3,3,3,333,Loyal
13234.0,673,2,356.95,1,2,2,122,Lost
13235.0,212,2,101.17000000000007,2,2,1,221,Loyal
13236.0,25,3,727.27,4,3,3,433,Loyal
13237.0,388,1,643.0,2,1,3,213,Lost
13238.0,11,7,986.73,5,4,3,543,Loyal
13239.0,262,6,1579.84,2,4,4,244,Loyal
13240.0,96,9,1661.17,3,4,4,344,Loyal
13241.0,412,1,115.58,2,1,1,211,Lost
13242.0,112,7,699.4,3,4,3,343,Loyal
13243.0,203,5,1278.04,2,3,4,234,Loyal
13244.0,93,1,121.74000000000001,3,1,1,311,Loyal
13245.0,51,2,989.22,4,2,3,423,Loyal
13246.0,18,14,3277.68,5,5,5,555,Loyal
13247.0,18,4,501.12,5,3,2,532,Loyal
13248.0,125,2,465.68,3,2,2,322,Loyal
13249.0,92,9,1608.93,3,4,4,344,Loyal
13250.0,453,3,248.54000000000002,1,3,1,131,Lost
13251.0,402,1,252.68,2,1,1,211,Lost
13252.0,394,3,341.3,2,3,2,232,Lost
13253.0,157,4,2951.11,3,3,5,335,Loyal
13254.0,376,1,51.410000000000004,2,1,1,211,Lost
13255.0,4,4,895.61,5,3,3,533,Loyal
13256.0,14,1,0.0,5,1,1,511,Loyal
13257.0,428,3,117.95,1,3,1,131,Lost
13258.0,12,5,1035.18,5,3,3,533,Loyal
13259.0,62,9,1433.38,3,4,4,344,Loyal
13260.0,61,1,557.62,3,1,2,312,Loyal
13261.0,269,2,944.1,2,2,3,223,Lost
13262.0,263,3,573.45,2,3,2,232,Lost
13263.0,1,39,8704.69,5,5,5,555,Loyal
13264.0,443,1,722.5600000000001,1,1,3,113,Lost
13265.0,53,5,2107.66,4,3,4,434,Loyal
13266.0,11,30,5965.3,5,5,5,555,Loyal
13267.0,3,50,9512.210000000001,5,5,5,555,Loyal
13268.0,18,15,3167.64,5,5,5,555,Loyal
13269.0,1,30,8861.39,5,5,5,555,Loyal
13270.0,366,1,1180.0,2,1,3,213,Lost
13271.0,37,2,178.26,4,2,1,421,Loyal
13272.0,31,2,276.56,4,2,2,422,Loyal
13273.0,113,1,138.98,3,1,1,311,Loyal
13274.0,409,1,360.85,2,1,2,212,Lost
13275.0,384,2,241.66,2,2,1,221,Lost
13276.0,64,7,1918.56,3,4,4,344,Loyal
13277.0,16,7,523.3,5,4,2,542,Loyal
13278.0,41,5,1428.2,4,3,4,434,Loyal
13279.0,64,2,126.30000000000001,3,2,1,321,Loyal
13280.0,122,8,2297.13,3,4,4,344,Loyal
13281.0,437,3,306.45,1,3,2,132,Lost
13282.0,18,7,1228.89,5,4,4,544,Loyal
13283.0,60,4,373.36,3,3,2,332,Loyal
13284.0,323,2,196.15,2,2,1,221,Lost
13285.0,23,6,3364.59,4,4,5,445,Loyal
13286.0,600,1,734.91,1,1,3,113,Lost
13287.0,583,7,519.67,1,4,2,142,Lost
13288.0,443,6,892.16,1,4,3,143,Lost
13289.0,724,1,307.95,1,1,2,112,Lost
13290.0,431,3,-208.63,1,3,1,131,Lost
13291.0,156,11,3320.84,3,5,5,355,Loyal
13292.0,39,6,987.79,4,4,3,443,Loyal
13293.0,392,7,1180.34,2,4,3,243,Lost
13294.0,190,3,1689.53,3,3,4,334,Loyal
13295.0,360,9,1058.02,2,4,3,243,Lost
13296.0,137,6,792.51,3,4,3,343,Loyal
13297.0,8,8,4352.67,5,4,5,545,Loyal
13298.0,1,1,360.0,5,1,2,512,Loyal
13299.0,268,5,1173.3,2,3,3,233,Lost
13300.0,165,5,1267.21,3,3,4,334,Loyal
13301.0,104,4,618.09,3,3,3,333,Loyal
13302.0,155,2,159.2,3,2,1,321,Loyal
13303.0,400,1,61.72,2,1,1,211,Lost
13304.0,351,7,1120.79,2,4,3,243,Lost
13305.0,4,16,3754.71,5,5,5,555,Loyal
13306.0,430,1,53.65,1,1,1,111,Lost
13307.0,120,3,273.34,3,3,2,332,Loyal
13308.0,23,5,1652.47,4,3,4,434,Loyal
13309.0,7,6,1706.3700000000001,5,4,4,544,Loyal
13310.0,9,8,1492.8,5,4,4,544,Loyal
13311.0,4,2,598.57,5,2,3,523,Loyal
13312.0,451,1,124.75,1,1,1,111,Lost
13313.0,22,15,3423.27,4,5,5,455,Loyal
13314.0,2,4,578.66,5,3,2,532,Loyal
13315.0,689,1,310.26,1,1,2,112,Lost
13316.0,37,12,12906.93,4,5,5,455,Loyal
13317.0,64,31,6068.531,3,5,5,355,Loyal
13318.0,1,3,640.76,5,3,3,533,Loyal
13319.0,5,78,21706.09,5,5,5,555,Champions
13320.0,70,9,2160.95,3,4,4,344,Loyal
13321.0,72,2,567.36,3,2,2,322,Loyal
13322.0,17,1,199.48000000000002,5,1,1,511,Loyal
13323.0,3,5,787.85,5,3,3,533,Loyal
13324.0,32,23,10421.369999999999,4,5,5,455,Loyal
13325.0,82,1,675.3,3,1,3,313,Loyal
13326.0,432,1,281.76,1,1,2,112,Lost
13327.0,39,22,9741.03,4,5,5,455,Loyal
13328.0,316,1,1308.48,2,1,4,214,Lost
13329.0,32,14,4977.0199999999995,4,5,5,455,Loyal
13330.0,93,6,2806.18,3,4,4,344,Loyal
13331.0,402,1,262.4,2,1,2,212,Lost
13332.0,14,1,350.9,5,1,2,512,Loyal
13333.0,411,3,1015.74,2,3,3,233,Lost
13334.0,82,6,6257.0,3,4,5,345,Loyal
13335.0,540,1,-955.06,1,1,1,111,Lost
13336.0,77,1,795.12,3,1,3,313,Loyal
13337.0,519,2,1548.55,1,2,4,124,Lost
13338.0,154,10,2223.62,3,4,4,344,Loyal
13339.0,201,1,860.12,2,1,3,213,Loyal
13340.0,45,12,22100.56,4,5,5,455,Loyal
13341.0,261,1,775.85,2,1,3,213,Lost
13342.0,582,1,-14.100000000000001,1,1,1,111,Lost
13343.0,173,2,303.93,3,2,2,322,Loyal
13344.0,68,3,2543.72,3,3,4,334,Loyal
13345.0,277,2,377.6,2,2,2,222,Lost
13346.0,463,6,299.4,1,4,2,142,Lost
13347.0,70,1,341.36,3,1,2,312,Loyal
13348.0,64,1,233.76,3,1,1,311,Loyal
13349.0,11,1,247.32,5,1,1,511,Loyal
13350.0,16,3,910.72,5,3,3,533,Loyal
13351.0,66,1,373.94,3,1,2,312,Loyal
13352.0,8,2,389.28,5,2,2,522,Loyal
13353.0,389,1,-28.849999999999998,2,1,1,211,Lost
13354.0,71,1,743.53,3,1,3,313,Loyal
13355.0,122,1,674.7,3,1,3,313,Loyal
13356.0,80,1,768.24,3,1,3,313,Loyal
13357.0,257,5,3838.36,2,3,5,235,Loyal
13358.0,269,1,439.03,2,1,2,212,Lost
13359.0,59,4,1001.96,3,3,3,333,Loyal
13360.0,428,7,1464.1,1,4,4,144,Lost
13361.0,472,2,1450.5,1,2,4,124,Lost
13362.0,3,10,5357.57,5,4,5,545,Loyal
13363.0,18,3,1723.86,5,3,4,534,Loyal
13364.0,67,2,0.0,3,2,1,321,Loyal
13365.0,9,4,2164.32,5,3,4,534,Loyal
13366.0,50,1,56.160000000000004,4,1,1,411,Loyal
13367.0,432,1,510.20000000000005,1,1,2,112,Lost
13368.0,257,5,1086.1,2,3,3,233,Loyal
13369.0,354,2,572.03,2,2,2,222,Lost
13370.0,366,2,1442.64,2,2,4,224,Lost
13371.0,499,4,2271.46,1,3,4,134,Lost
13372.0,90,1,378.64,3,1,2,312,Loyal
13373.0,61,6,7587.1900000000005,3,4,5,345,Loyal
13374.0,415,2,422.8,1,2,2,122,Lost
13375.0,81,3,1786.48,3,3,4,334,Loyal
13376.0,99,3,1019.76,3,3,3,333,Loyal
13377.0,397,4,1495.43,2,3,4,234,Lost
13378.0,423,1,-756.4,1,1,1,111,Lost
13379.0,26,3,572.56,4,3,2,432,Loyal
13380.0,433,1,62.4,1,1,1,111,Lost
13381.0,21,15,8185.02,4,5,5,455,Loyal
13382.0,281,5,1387.58,2,3,4,234,Lost
13383.0,544,1,305.28000000000003,1,1,2,112,Lost
13384.0,31,15,6635.09,4,5,5,455,Loyal
13385.0,330,1,534.57,2,1,2,212,Lost
13386.0,414,2,835.46,2,2,3,223,Lost
13387.0,417,1,189.44,1,1,1,111,Lost
13388.0,121,4,1135.7,3,3,3,333,Loyal
13389.0,11,3,797.96,5,3,3,533,Loyal
13390.0,75,1,544.08,3,1,2,312,Loyal
13391.0,204,1,59.8,2,1,1,211,Loyal
13392.0,677,1,91.14,1,1,1,111,Lost
13393.0,584,6,1105.85,1,4,3,143,Lost
